name,location,node_type
Dorfstraße,POINT(9.388324 53.988884),['Station']
Obendeich,POINT(9.463878 53.770461),['Station']
Ortsmitte,POINT(9.921442 53.143117),['Station']
Hauptstraße (Nord),POINT(9.727883 53.987512),['Station']
Oeschebüttel,POINT(9.722296 53.991472),['Station']
Oldenborstel,POINT(9.507978 54.060672),['Station']
Abzw. Oldenborstel,POINT(9.506694 54.04933),['Station']
Westermööler Weg,POINT(9.497079 53.971673),['Station']
No de Halloh,POINT(9.506323 53.972389),['Station']
Böverst Dörpstraat,POINT(9.500171 53.980393),['Station']
Dannweg,POINT(9.502453 53.977509),['Station']
Ünnerst Dörpstraat,POINT(9.495985 53.971938),['Station']
Tipohl,POINT(9.603827 54.033437),['Station']
Obere Dorfstraße (Mitte),POINT(9.607804 54.02463),['Station']
Peissener Pohl,POINT(9.592777 54.022702),['Station']
Peuser (West),POINT(9.342946 53.869403),['Station']
Siethwende (Süd),POINT(9.338722 53.871517),['Station']
Meezener Straße,POINT(9.692349 54.040929),['Station']
Am Sportplatz,POINT(9.696428 54.03838),['Station']
Pulserdamm,POINT(9.508256 54.074668),['Station']
Bahnhofstraße,POINT(9.515178 54.083443),['Station']
Breitenfelde (Süd),POINT(9.475677 54.024543),['Station']
Hohenesch 1,POINT(9.51631 54.051526),['Station']
Rade b. Kellinghusen,POINT(9.741708 54.000204),['Station']
Meiereistraße,POINT(9.573209 54.067674),['Station']
Viehorn 17,POINT(9.547757 54.070775),['Station']
Ort,POINT(9.804573 53.151872),['Station']
"(IZ), Kirchweg",POINT(9.591571 53.866799),['Station']
"(IZ), Memeler Weg",POINT(9.583905 53.86539),['Station']
"(IZ), Schinkeler Weg",POINT(9.57696 53.86439),['Station']
"(IZ), Schule",POINT(9.57624 53.865067),['Station']
"(IZ), Op de Wellen",POINT(9.588781 53.874854),['Station']
"(IZ), Dorfstraße",POINT(9.591064 53.866406),['Station']
Hauptstraße (Süd),POINT(9.727274 53.976177),['Station']
Kastanienallee,POINT(9.722707 53.974758),['Station']
Reuthenberg 6,POINT(9.794224 54.022329),['Station']
Kreuzung,POINT(9.908787 53.088085),['Station']
Feldscheide,POINT(9.480723 54.042645),['Station']
Am Markt,POINT(9.48312 54.046579),['Station']
Orchideeneck,POINT(9.480776 54.049859),['Station']
Schule,POINT(9.476259 54.04472),['Station']
Schleuerdeich,POINT(9.439986 53.761279),['Station']
Kreuzung,POINT(9.583582 53.949056),['Station']
Siethwende (Nord),POINT(9.296676 53.893659),['Station']
Ochsenweg,POINT(9.458675 54.046379),['Station']
Kohlenbeker Weg,POINT(9.435447 54.052943),['Station']
Dorfstraße,POINT(9.441217 54.051322),['Station']
Silzen,POINT(9.635178 54.028666),['Station']
Wendeplatz,POINT(9.464602 54.080811),['Station']
Bahnhof,POINT(9.832342 52.983149),['Station']
Brunsholt,POINT(9.553399 53.779155),['Station']
Dückermühle,POINT(9.534509 53.806276),['Station']
Feuerwache Siethwende,POINT(9.571237 53.788038),['Station']
Grönland,POINT(9.583232 53.821368),['Station']
Kamerland,POINT(9.547264 53.798465),['Station']
Kamerlander Au,POINT(9.562151 53.783643),['Station']
Ridders 20,POINT(9.610948 53.989323),['Station']
Springhoe,POINT(9.672545 53.994268),['Station']
Springhoe 19,POINT(9.637668 53.978942),['Station']
Springhoe 35,POINT(9.644983 53.983808),['Station']
Hörstenweg,POINT(9.415327 54.030508),['Station']
Osterbünge-Mitte,POINT(9.277095 53.893005),['Station']
"St. Margarethen, Osterbünge Nord",POINT(9.292857 53.893561),['Station']
Heideducht 32,POINT(9.267449 53.878346),['Station']
Stuven 6,POINT(9.25351 53.904045),['Station']
Holstendamm (Ost),POINT(9.260242 53.910176),['Station']
Heideducht 28,POINT(9.261807 53.880632),['Station']
Kirchducht 23,POINT(9.244282 53.894864),['Station']
Poststraße,POINT(9.255117 53.89061),['Station']
"St. Margarethen, Schule",POINT(9.25672 53.891595),['Station']
Bahnhofstraße 21,POINT(9.254029 53.894377),['Station']
Honigflether Weg,POINT(9.409518 53.925509),['Station']
Stördorf (Mitte),POINT(9.432766 53.916964),['Station']
Stördorf 5,POINT(9.425063 53.912329),['Station']
Stördorf 2,POINT(9.415773 53.911615),['Station']
Störkathen,POINT(9.756775 53.979202),['Station']
Osterkamp,POINT(9.471992 53.990192),['Station']
Eversdorf,POINT(9.494615 53.987451),['Station']
Doratwiete,POINT(9.577227 53.844056),['Station']
Süderauer Dorfstraße,POINT(9.560451 53.841566),['Station']
Lübscher Landweg,POINT(9.573258 53.843815),['Station']
Hauptstraße,POINT(9.386528 53.989213),['Station']
Haupstraße 18,POINT(9.543562 53.841923),['Station']
Heinrich-Wolgast-Straße,POINT(9.36447 53.996398),['Station']
Bollweg,POINT(9.379261 54.001536),['Station']
Norderstraße,POINT(9.373001 53.998995),['Station']
Westende 6,POINT(9.330427 53.978106),['Station']
Vorder-Neuendorf 15,POINT(9.371191 53.958436),['Station']
Wasberger Weg,POINT(9.375176 54.02038),['Station']
Mühlenweg,POINT(9.367985 54.024958),['Station']
Reselithweg,POINT(9.381234 54.020451),['Station']
Steinfurt,POINT(9.382783 54.013007),['Station']
Ost,POINT(9.608744 54.084785),['Station']
West,POINT(9.602039 54.081845),['Station']
Autobahnauffahrt,POINT(9.363792 54.062004),['Station']
Seefelder Weg (Wendeplatz),POINT(9.464286 54.081297),['Station']
Aasbütteler Weg,POINT(9.458372 54.078454),['Station']
Hauptstraße 11,POINT(9.466935 54.072284),['Station']
Laubstraße,POINT(9.748938 53.185366),['Station']
Rechstieg,POINT(9.626052 53.913847),['Station']
An de Wettern,POINT(9.61723 53.91312),['Station']
Wetterndorf,POINT(9.259499 53.913044),['Station']
Hollerwettern 5,POINT(9.373517 53.835287),['Station']
Großwisch (Ost),POINT(9.381352 53.84661),['Station']
Dammducht,POINT(9.390411 53.838818),['Station']
Beesen,POINT(9.365962 53.864133),['Station']
Fielweg (Ost),POINT(9.40413 53.846823),['Station']
Großwisch (West),POINT(9.357831 53.851795),['Station']
Großwisch (Mitte),POINT(9.368832 53.848275),['Station']
Hollerwettern 7,POINT(9.361302 53.838541),['Station']
Hollerwettern 30a,POINT(9.349485 53.844146),['Station']
Deichreihe,POINT(9.401164 53.843382),['Station']
Rosskopp,POINT(9.360187 53.855399),['Station']
Schule,POINT(9.399924 53.844016),['Station']
Schulstraße,POINT(9.525102 54.028371),['Station']
Nordende 15,POINT(9.336474 53.983264),['Station']
Vierth,POINT(9.351534 53.990363),['Station']
Wiedenborstel,POINT(9.750272 54.050697),['Station']
Süderauerdorfstraße 28,POINT(9.530301 53.831281),['Station']
Aukrugstraße,POINT(9.803642 54.014639),['Station']
Arpsdorfer Straße,POINT(9.809206 54.009723),['Station']
Diekdorf,POINT(9.359423 53.927512),['Station']
Wilster,POINT(9.383449 53.926233),['Station']
Kasenort 6,POINT(9.407563 53.910754),['Station']
Haackstraße,POINT(9.365623 53.922785),['Station']
Colosseum Platz,POINT(9.374552 53.923818),['Station']
Kasenort (Schleuse),POINT(9.410609 53.912586),['Station']
Kathener Weg (Nord),POINT(9.389067 53.914895),['Station']
Hans-Prox-Straße,POINT(9.371991 53.919998),['Station']
Allee,POINT(9.378619 53.917435),['Station']
Am Schulzentrum,POINT(9.369147 53.923655),['Station']
Johann-Meyer-Straße,POINT(9.382014 53.924135),['Station']
Vereinsstraße,POINT(9.37 53.932349),['Station']
Oberstraße,POINT(9.606772 53.944404),['Station']
Hauptstraße,POINT(9.608958 53.956423),['Station']
Bahnhof,POINT(9.828964 53.186561),['Station']
Mühlenstraße 34,POINT(9.670348 53.928711),['Station']
Mühlenstraße 3,POINT(9.687278 53.933431),['Station']
Alte Schule,POINT(9.680092 53.933481),['Station']
Wrist,POINT(9.748147 53.932393),['Station']
Schule,POINT(9.752844 53.932004),['Station']
Wulfsmoor,POINT(9.724428 53.910562),['Station']
Aebtissinwisch,POINT(9.288425 53.967567),['Station']
Bf. Itzehoe (Draisine),POINT(9.510372 53.924646),['Station']
Bf. Wilster,POINT(9.380475 53.925614),['Station']
Am Bummel,POINT(9.4507 53.875156),['Station']
Brokreihe (Mitte),POINT(9.460727 53.875818),['Station']
"(IZ), Fritz-Höger-Straße",POINT(9.430786 53.86372),['Station']
Klein Wisch 7,POINT(9.446366 53.858011),['Station']
"(IZ), Kirche",POINT(9.428527 53.864267),['Station']
Groß Wisch 18,POINT(9.455732 53.861184),['Station']
Kuhdamm,POINT(9.439892 53.873893),['Station']
Bohnstraße,POINT(9.420784 53.789524),['Station']
Breslauer Straße,POINT(9.42326 53.803352),['Station']
Stettiner Straße,POINT(9.418422 53.8007),['Station']
Janssenweg,POINT(9.42032 53.791637),['Station']
St. Marien Kirche,POINT(9.422228 53.795772),['Station']
Marienburger Straße,POINT(9.428533 53.803881),['Station']
Königsberger Straße,POINT(9.424643 53.800472),['Station']
Reichenberger Straße,POINT(9.42846 53.80274),['Station']
Alte Landstraße,POINT(9.466494 53.944402),['Station']
Fischdiek,POINT(9.469514 53.940797),['Station']
Sportzentrum,POINT(9.469295 53.932091),['Station']
Neue Straße,POINT(9.470237 53.900804),['Station']
Mittelstraße,POINT(9.466733 53.898984),['Station']
Bäckerstraße,POINT(9.435446 53.976953),['Station']
Galgenberg,POINT(9.429579 53.975608),['Station']
Goldbergweg,POINT(9.505099 53.949304),['Station']
Portland-Cement-Straße,POINT(9.512198 53.914683),['Station']
Christian-Lohse-Straße (Ost),POINT(9.497432 53.907908),['Station']
Krichauffstraße,POINT(9.481339 53.904461),['Station']
Bargkoppel,POINT(9.538598 53.927326),['Station']
Mozartstraße,POINT(9.519933 53.932107),['Station']
Schubertstraße,POINT(9.522273 53.931765),['Station']
Bocksberg,POINT(9.543688 53.927752),['Station']
Brunnenstraße (Holstein-Center),POINT(9.519103 53.926585),['Station']
Friedhof Brunnenstraße,POINT(9.517691 53.92935),['Station']
Buschweg,POINT(9.489395 53.945398),['Station']
Coriansberg,POINT(9.523073 53.923837),['Station']
Grundschule Wellenkamp,POINT(9.486131 53.907002),['Station']
Heinrich-Wessel-Straße,POINT(9.481549 53.906823),['Station']
Graf-Egbert-Ring (Süd),POINT(9.495729 53.933692),['Station']
Lindenstraße (Mitte),POINT(9.498591 53.932386),['Station']
Emmy-Noether-Straße,POINT(9.494066 53.957858),['Station']
Christian-Lohse-Straße (West),POINT(9.490929 53.908744),['Station']
Albert-Schweitzer-Ring (Nord),POINT(9.510216 53.949282),['Station']
Graf-Egbert-Ring (Nord),POINT(9.494491 53.940984),['Station']
Graf-Rantzau-Straße,POINT(9.499449 53.904836),['Station']
Elmshorner Straße,POINT(9.507316 53.906097),['Station']
Mittelweg,POINT(9.503438 53.905071),['Station']
Carl-Zeiss-Straße,POINT(9.508483 53.921995),['Station']
Marie-Curie-Ring,POINT(9.496034 53.959405),['Station']
Hohe Straße,POINT(9.522045 53.922017),['Station']
Holzkamp,POINT(9.522199 53.923382),['Station']
Innovationszentrum,POINT(9.486575 53.956955),['Station']
Johann-Holm-Straße,POINT(9.502269 53.935606),['Station']
Hinter dem Kurhaus,POINT(9.549852 53.927634),['Station']
Gutenbergstraße,POINT(9.528397 53.923607),['Station']
Goldbergweg (Nord),POINT(9.505762 53.95126),['Station']
Karnberg,POINT(9.507607 53.951369),['Station']
Karolingerstraße,POINT(9.494304 53.939349),['Station']
Bachstraße (West),POINT(9.536988 53.92285),['Station']
Bachstraße (Ost),POINT(9.539815 53.9237),['Station']
Kremper Weg (Süd),POINT(9.496015 53.902676),['Station']
Mühlenweg,POINT(9.478238 53.904698),['Station']
Käthe-Kollwitz-Straße (Nord),POINT(9.489146 53.948813),['Station']
Königsberger Allee,POINT(9.513705 53.944362),['Station']
Kösliner Straße,POINT(9.505691 53.939068),['Station']
Liethberg,POINT(9.502938 53.927966),['Station']
Lornsenplatz,POINT(9.513644 53.929556),['Station']
Stadion,POINT(9.538346 53.931361),['Station']
Am Kählerhof,POINT(9.485054 53.908615),['Station']
Masurenweg,POINT(9.51114 53.943879),['Station']
Ochsenmarktskamp,POINT(9.526283 53.92739),['Station']
Oldendorfer Weg,POINT(9.494312 53.943904),['Station']
Rathaus,POINT(9.516271 53.91914),['Station']
Robert-Koch-Straße,POINT(9.506067 53.946263),['Station']
Sanddeich,POINT(9.489233 53.910718),['Station']
Schulenburg,POINT(9.50642 53.908787),['Station']
Sieversbek,POINT(9.491637 53.944383),['Station']
Stadtbibliothek,POINT(9.520101 53.924829),['Station']
Störfischerstraße,POINT(9.493755 53.930313),['Station']
Stettiner Straße,POINT(9.507818 53.941171),['Station']
Brunnenstieg,POINT(9.531464 53.930161),['Station']
Ansgarstraße,POINT(9.494094 53.937086),['Station']
Ahornweg,POINT(9.545041 53.932265),['Station']
Trotzenburg,POINT(9.545831 53.929791),['Station']
Ottensstraße,POINT(9.48946 53.905443),['Station']
Viertkoppel,POINT(9.51456 53.943307),['Station']
Vossbarg,POINT(9.488622 53.931349),['Station']
Wasserwerk,POINT(9.512392 53.947836),['Station']
Kamper Weg (Ost),POINT(9.501425 53.909707),['Station']
Wiesengrund,POINT(9.493745 53.906279),['Station']
Zusestraße,POINT(9.480679 53.952908),['Station']
Klein Bahrenfleth 7,POINT(9.439883 53.871629),['Station']
Gutsweg,POINT(9.415786 53.96032),['Station']
Rahde,POINT(9.41953 53.967513),['Station']
Dorfstraße 94,POINT(9.478875 53.888577),['Station']
Bockwisch,POINT(9.485183 53.881679),['Station']
Kirche,POINT(9.477943 53.886838),['Station']
Neue Reihe,POINT(9.479576 53.900677),['Station']
Heideweg,POINT(9.481963 53.89524),['Station']
Wiesengrund,POINT(9.477538 53.879409),['Station']
"(IZ), Neue Straße",POINT(9.405912 53.958548),['Station']
"(IZ), Hauptstraße 14",POINT(9.385477 53.959613),['Station']
Unterstraße,POINT(9.569269 53.928119),['Station']
Kalbsberg,POINT(9.55706 53.927035),['Station']
Bornstücken,POINT(9.563286 53.92697),['Station']
"(IZ), Am Bad",POINT(9.458225 53.954155),['Station']
"(IZ), Achter Hoef",POINT(9.451576 53.956283),['Station']
"(IZ), Dorfstraße",POINT(9.454849 53.954752),['Station']
"(IZ), Schöne Aussicht",POINT(9.463848 53.946164),['Station']
"(IZ), Sportzentrum",POINT(9.447427 53.967188),['Station']
Veilchenweg,POINT(9.699768 53.955514),['Station']
Ostlandring,POINT(9.516419 53.987727),['Station']
Hauptbahnhof,POINT(10.007267 53.552331),['Station']
Kastanienallee,POINT(10.500186 53.83872),['Station']
Kolberger Straße,POINT(10.495168 53.828378),['Station']
Bücherei,POINT(10.498629 53.836404),['Station']
Feuerwehr,POINT(9.536332 53.842018),['Station']
Billhorner Deich,POINT(10.042491 53.534193),['Station']
HBF/Steintorwall,POINT(10.005926 53.55113),['Station']
Hauptbahnhof/ZOB,POINT(10.010335 53.551901),['Station']
U S Berliner Tor (Beim Strohhause),POINT(10.023077 53.553464),['Station']
U S Berliner Tor (Bürgerweide),POINT(10.025576 53.5532),['Station']
Borgfelder Straße,POINT(10.03364 53.554721),['Station']
U Burgstraße,POINT(10.041448 53.555579),['Station']
Saling,POINT(10.048155 53.558926),['Station']
Beim Hammer Marktplatz,POINT(10.054041 53.557122),['Station']
U Hammer Kirche,POINT(10.055794 53.555399),['Station']
Hübbesweg,POINT(10.061356 53.55455),['Station']
HBF/Spitalerstraße,POINT(10.005389 53.55268),['Station']
Borstelmannsweg,POINT(10.049665 53.550412),['Station']
Diagonalstraße,POINT(10.059458 53.549265),['Station']
Braune Brücke,POINT(10.061086 53.546771),['Station']
Billerhuder Insel,POINT(10.058714 53.544249),['Station']
Bullenhuser Damm (Ost),POINT(10.051935 53.54217),['Station']
Großmannstraße,POINT(10.048892 53.541155),['Station']
S Rothenburgsort,POINT(10.042595 53.539027),['Station']
Billhorner Röhrendamm,POINT(10.030861 53.537843),['Station']
Billhorner Brückenstraße,POINT(10.032009 53.540403),['Station']
Nagelsweg,POINT(10.022158 53.543507),['Station']
Lippeltstraße,POINT(10.015931 53.545537),['Station']
Spaldingstraße,POINT(10.013254 53.547752),['Station']
U Steinstraße (Deichtorplatz),POINT(10.005857 53.548866),['Station']
Billhorner Mühlenweg,POINT(10.034915 53.536461),['Station']
Rothenburgsorter Marktplatz,POINT(10.038461 53.534687),['Station']
Thiedingreihe,POINT(10.046128 53.533667),['Station']
Zollvereinsstraße,POINT(10.051378 53.532516),['Station']
Rothenburgstraße,POINT(10.056225 53.53153),['Station']
S Tiefstack,POINT(10.064707 53.530583),['Station']
Billstraße,POINT(10.033376 53.541416),['Station']
Grüne Brücke,POINT(10.040838 53.543633),['Station']
Billstraße 133,POINT(10.047556 53.538947),['Station']
Billstraße 185,POINT(10.053906 53.53713),['Station']
Billstraße (Mitte),POINT(10.057456 53.536128),['Station']
Gustav-Kunst-Straße,POINT(10.059603 53.537556),['Station']
Sachsenstraße,POINT(10.027374 53.546446),['Station']
S Hammerbrook (Süd),POINT(10.024184 53.546194),['Station']
Süderstraße,POINT(10.030425 53.545341),['Station']
Ausschläger Weg (LBV),POINT(10.038294 53.547582),['Station']
Luisenweg,POINT(10.046548 53.54822),['Station']
Schadesweg,POINT(10.052251 53.547631),['Station']
Wendenstraße (Mitte),POINT(10.036686 53.549672),['Station']
Wendenstraße,POINT(10.028493 53.547802),['Station']
Jungestraße,POINT(10.027173 53.556196),['Station']
Bürgerweide (Ost),POINT(10.038292 53.559209),['Station']
S Landwehr (Ramazan-Avci-Platz),POINT(10.03708 53.561484),['Station']
U Lübecker Straße,POINT(10.028624 53.560057),['Station']
U Lohmühlenstraße,POINT(10.02018 53.557209),['Station']
Böckmannstraße,POINT(10.015144 53.55488),['Station']
HBF/Kirchenallee,POINT(10.008549 53.552923),['Station']
Gurlittstraße,POINT(10.011128 53.557322),['Station']
AK St. Georg,POINT(10.014678 53.559969),['Station']
Graumannsweg,POINT(10.016355 53.561968),['Station']
Normannenweg,POINT(10.035561 53.551191),['Station']
Osterbrookplatz,POINT(10.057519 53.547117),['Station']
Repsoldstraße,POINT(10.015442 53.548425),['Station']
Albertstraße,POINT(10.019774 53.549107),['Station']
Alfredstraße,POINT(10.033017 53.55762),['Station']
S Hammerbrook (Nord),POINT(10.022546 53.548329),['Station']
U Hammer Kirche (Hammer Landstraße),POINT(10.057412 53.554935),['Station']
Ausschläger Allee (Kfz-Verwahrstelle),POINT(10.060043 53.531029),['Station']
Jakobikirchhof,POINT(10.000726 53.550077),['Station']
Kurt-Schumacher-Allee,POINT(10.01622 53.551914),['Station']
Stoeckhardtstraße,POINT(10.049697 53.557798),['Station']
Griesstraße,POINT(10.047138 53.562367),['Station']
Hirschgraben,POINT(10.044489 53.563873),['Station']
Marienkrankenhaus,POINT(10.034301 53.560771),['Station']
S Landwehr (Hasselbrookstraße),POINT(10.037586 53.561785),['Station']
Bethesdastraße,POINT(10.039205 53.558267),['Station']
Bullenhuser Damm (West),POINT(10.04282 53.542673),['Station']
Grevenweg,POINT(10.043417 53.550997),['Station']
Gut,POINT(10.80767 53.716573),['Station']
HBF/Steintordamm,POINT(10.007983 53.551984),['Station']
Abzweigung Anker,POINT(10.631514 53.66871),['Station']
Dorfstraße,POINT(10.471114 53.645468),['Station']
AIRBUS(Osttor/Einfahrt-nur für Betriebsangehörige),POINT(9.846781 53.537852),['Station']
AIRBUS (Fähranleger/Haus 25-nur für Betriebsange.),POINT(9.841063 53.543113),['Station']
Am Rummelsberg,POINT(10.43024 53.674592),['Station']
Poppensaal,POINT(10.882038 53.683356),['Station']
Kirche,POINT(10.623066 53.803442),['Station']
Forstamt Stadtwald,POINT(10.619685 53.79017),['Station']
Haus des KFZ-Gewerbes,POINT(10.036301 53.541319),['Station']
Banksstraße (Großmarkt),POINT(10.015005 53.544664),['Station']
Deichtorhallen,POINT(10.007863 53.546297),['Station']
Oberhafenbrücke,POINT(10.00536 53.544422),['Station']
Pröbenweg,POINT(10.050157 53.55446),['Station']
Dimpfelweg,POINT(10.049257 53.552824),['Station']
Borstelmannsweg 133,POINT(10.051058 53.548198),['Station']
Hammer Deich (Ost),POINT(10.048472 53.545508),['Station']
Kreuzbrook,POINT(10.045477 53.546396),['Station']
Billhorner Deich (Wasserforum),POINT(10.041544 53.533698),['Station']
Entenwerder Stieg,POINT(10.04282 53.530372),['Station']
