name,description,tags,node_type,location,centroid
Taberna Flamenca Tapas y Musica,,,['POI'],POINT(9.927493 53.554379),
Tagesstätte MAhL ZEIT,,,['POI'],POINT(9.947259 53.553658),
Tai Tan Restaurant,,,['POI'],POINT(9.986692 53.541577),
Tapame,,,['POI'],POINT(9.975193 53.558438),
Taparia Con Carvalho,,,['POI'],POINT(9.977407 53.545795),
Tarantella Bistro Restaurant,,,['POI'],POINT(9.989802 53.558471),
Taverna Akropolis Eppendorf,,,['POI'],POINT(9.964431 53.578904),
Taverna Kreta Griechische Spezialitäten Ottensen,,,['POI'],POINT(9.925013 53.549339),
Taverna Romana,,,['POI'],POINT(9.962355 53.561283),
Taverna Yia Mas,,,['POI'],POINT(9.946211 53.592555),
Teatro Lounge Bar Bistro Restaurant,,,['POI'],POINT(9.958939 53.54971),
Teeteria,,,['POI'],POINT(9.947518 53.576721),
Teufels Küche Restaurant,,,['POI'],POINT(9.927633 53.551853),
Ti Breizh Haus der Bretagne,,,['POI'],POINT(9.987089 53.545644),
Tibet Restaurant Altona,,,['POI'],POINT(9.93926 53.558339),
Tibet Restaurant Sülldorf,,,['POI'],POINT(9.792047 53.580817),
Tiefenthal Bar Restaurant,,,['POI'],POINT(9.986201 53.583354),
Tokio Sushi,,,['POI'],POINT(9.947034 53.578019),
Tonis Elbcafe,,,['POI'],POINT(9.756718 53.564909),
Trattoria Remo`s,,,['POI'],POINT(9.963076 53.553828),
Tropical Point Afrikanische Spezialitaeten,,,['POI'],POINT(9.936717 53.552546),
Tsao Yang,,,['POI'],POINT(10.005248 53.557515),
Turnhalle St. Georg Restaurant Bar Bistro Lounnge,,,['POI'],POINT(10.0137 53.559483),
Uhlenhorster Weinstube,,,['POI'],POINT(10.018917 53.566825),
VLET Restaurant,,,['POI'],POINT(9.99312 53.543554),
Vapiano Hamburg-Altstadt,,,['POI'],POINT(10.002759 53.553124),
Vapiano Neustadt,,,['POI'],POINT(9.987376 53.553441),
Vapiano Rothenbaum,,,['POI'],POINT(9.989109 53.571433),
Vasco da Gama,,,['POI'],POINT(10.01167 53.557874),
Veddeler Fischgaststätte,,,['POI'],POINT(10.019335 53.528957),
Viale Antico,,,['POI'],POINT(9.98683 53.545565),
Vier Rosen Französische Küche,,,['POI'],POINT(9.947715 53.580116),
Vitello Restaurant,,,['POI'],POINT(9.999434 53.551588),
Vümpf,,,['POI'],POINT(9.979739 53.584692),
Waku Waku Bio Wok Restaurant,,,['POI'],POINT(9.992805 53.549433),
Warsteiner Elbspeicher,,,['POI'],POINT(9.948847 53.54439),
Watergate Café Bar Restaurant,,,['POI'],POINT(9.966453 53.54575),
Waterkant Restaurant,,,['POI'],POINT(9.964479 53.547176),
Weinrestaurant Schoppenhauer,,,['POI'],POINT(9.991287 53.545196),
Westminster Restaurant Am Baumwall,,,['POI'],POINT(9.982667 53.544935),
White Lounge Design Restaurant,,,['POI'],POINT(10.019775 53.582407),
Wiekenberg Restaurant,,,['POI'],POINT(9.961995 53.574683),
X.O.K. Restaurant Café Bar,,,['POI'],POINT(10.009607 53.556193),
XXL HOUSE Restaurant,,,['POI'],POINT(10.051257 53.595748),
Yu Yuan Restaurant,,,['POI'],POINT(9.991059 53.568964),
ZWICK - ROCKIN` RESTAURANT,,,['POI'],POINT(9.9948 53.572096),
Zars Kneipe Café und Restaurant,,,['POI'],POINT(10.024586 53.573426),
Zimmer 34,,,['POI'],POINT(10.018817 53.5752),
Zipang Restaurant,,,['POI'],POINT(9.966068 53.579807),
Zippelhaus Restaurant,,,['POI'],POINT(9.995988 53.546226),
Zum Alten Lotsenhaus,,,['POI'],POINT(9.912003 53.544884),
Zum Anleger Biergarten,,,['POI'],POINT(9.999529 53.514676),
Zum Grindelhof Küche und Wein,,,['POI'],POINT(9.985103 53.570577),
Zum Seeteufel Seemannskneipe,,,['POI'],POINT(9.931531 53.546557),
Zum tanzenden Einhorn Mittelalter- und Rollenspieltaverne,,,['POI'],POINT(10.054879 53.560475),
Zur Fischmarkt-Apotheke Bistro-Weinkontor,,,['POI'],POINT(9.996468 53.548684),
Zur Schlachterbörse,,,['POI'],POINT(9.967944 53.560833),
[m]eatery,,,['POI'],POINT(9.987193 53.556605),
grill and green Restaurant,,,['POI'],POINT(9.987632 53.55148),
lütt’n grill - imbiss delüx,,,['POI'],POINT(9.959467 53.563705),
mama trattoria Hamburg City,,,['POI'],POINT(9.993291 53.549573),
mama trattoria Poeseldorf,,,['POI'],POINT(9.995581 53.570625),
maritimo,,,['POI'],POINT(9.939012 53.54445),
unsicht-Bar Dunkelrestaurant,,,['POI'],POINT(9.967531 53.566524),
Alsterwanderweg (Drachenschlucht),,,['POI'],POINT(10.083452 53.646776),
Alsterwanderweg (Höhe Lattenkamp),,,['POI'],POINT(9.992592 53.600247),
Alsterwanderweg (Poppenbüttler Schleuse),,,['POI'],POINT(10.087178 53.657578),
Bille Wanderweg Ost,,,['POI'],POINT(10.246844 53.505953),
Bille Wanderweg West,,,['POI'],POINT(10.210659 53.499235),
Duvenstedter Brook,,,['POI'],POINT(10.175516 53.727565),
Elbufer Mühlenberg,,,['POI'],POINT(9.820826 53.554377),
Elbufer Teufelsbrück,,,['POI'],POINT(9.864279 53.54753),
Elbufer Övelgönne,,,['POI'],POINT(9.901736 53.545195),
Harburger Berge,,,['POI'],POINT(9.869885 53.444975),
Klövensteen,,,['POI'],POINT(9.769411 53.618056),
Kollauwanderweg,,,['POI'],POINT(9.918708 53.602994),
Rodenbeker Quellental,,,['POI'],POINT(10.117411 53.685379),
Wanderweg Mellingburger Schleuse,,,['POI'],POINT(10.098473 53.670746),
Wanderweg Sachsenwald,,,['POI'],POINT(10.315412 53.530324),
Wandse-Wanderweg Ost,,,['POI'],POINT(10.113699 53.587715),
Wandse-Wanderweg West,,,['POI'],POINT(10.10117 53.580958),
Hauptstandesamt Hamburg,,,['POI'],POINT(10.027871 53.553872),
Standesamt Altona,,,['POI'],POINT(9.935558 53.547191),
Standesamt Bergedorf,,,['POI'],POINT(10.219843 53.486858),
Standesamt Eimsbüttel,,,['POI'],POINT(9.979213 53.575001),
Standesamt Hamburg-Mitte,,,['POI'],POINT(9.984634 53.55429),
Standesamt Hamburg-Nord,,,['POI'],POINT(9.984504 53.590233),
Standesamt Harburg,,,['POI'],POINT(9.978482 53.458331),
Standesamt Wandsbek,,,['POI'],POINT(10.070594 53.571414),
"Behörde für Wissenschaft, Forschung, Gleichstellung und Bezirke",,,['POI'],POINT(10.037397 53.57628),
Behörde für Wirtschaft und Innovation,,,['POI'],POINT(9.983989 53.550549),
Bundesamt für Migration und Flüchtlinge,,,['POI'],POINT(10.027129 53.545693),
Bachstraße - Mädchentreff,,,['POI'],POINT(10.02343 53.578045),
Barmbek-Süd (Bramfelder Straße) - Haus der Jugend,,,['POI'],POINT(10.046022 53.583151),
Barmbek-Süd (Wohldorfer Str.) - Haus der Jugend,,,['POI'],POINT(10.04257 53.577287),
Barmbeker Str. - Betreuungsprojekt,,,['POI'],POINT(10.015454 53.589228),
Bergedorf-Heckkaten (Oberer Landweg) - Haus der Jugend,,,['POI'],POINT(10.186152 53.490504),
Billstedt (Lorenzenweg) - Haus der Jugend,,,['POI'],POINT(10.104844 53.541217),
Bornbachstieg - Stadtteilhaus,,,['POI'],POINT(10.033119 53.678687),
Bramfeld (Herthastraße) - Haus der Jugend,,,['POI'],POINT(10.078139 53.611026),
Bramfeld (Steilshooper Allee) - Gruppenhaus,,,['POI'],POINT(10.082701 53.608595),
Böv 38 e.V. (Böverstland) - Haus der Jugend,,,['POI'],POINT(9.872717 53.596815),
Container - Jugendclub Essener Straße,,,['POI'],POINT(9.99374 53.67354),
Dulsberg (Alter Teichweg) - Haus der Jugend,,,['POI'],POINT(10.06999 53.587521),
Dulsberg Nord (Stapelholmer Str.) - Spielhaus,,,['POI'],POINT(10.058913 53.57876),
Eidelstedt (Baumacker) - Haus der Jugend,,,['POI'],POINT(9.898599 53.61499),
Eimsbüttel (Doormannsweg) - Jugendclub,,,['POI'],POINT(9.956056 53.571082),
Farmsen (Berner Heerweg) - Haus der Jugend,,,['POI'],POINT(10.120677 53.60829),
Finkenwerder (Norderschulweg) - Haus der Jugend,,,['POI'],POINT(9.876529 53.532174),
Groß Borstel (Beerboomstücken) - Jugendclub,,,['POI'],POINT(9.976481 53.611675),
Hammer Park (Caspar-Voght-Straße) - Haus der Jugend,,,['POI'],POINT(10.060806 53.55911),
Harburg (Schneverdingerweg) - Kinderzentrum,,,['POI'],POINT(9.992756 53.440323),
Harburg (Steinikestraße) - Haus der Jugend,,,['POI'],POINT(9.974093 53.455357),
Haus Eimsbüttel (Doormannsweg) - Mädchenzentrum,,,['POI'],POINT(9.957549 53.571654),
(Dahlemer Ring) - Haus der Jugend,,,['POI'],POINT(10.141959 53.58567),
Holitzberg (Holitzberg) - Jugendkeller,,,['POI'],POINT(10.026847 53.674707),
Horn (Manshardtstraße) - Haus der Jugend,,,['POI'],POINT(10.094419 53.555195),
Horn (Snitgerreihe) - Haus der Jugend,,,['POI'],POINT(10.072944 53.556891),
JUNO Jugendzentrum Notkestraße,,,['POI'],POINT(9.886034 53.572754),
Jarrestadt (Kaemmererufer) - Jugendtreff,,,['POI'],POINT(10.029682 53.584946),
Jenfeld (Jenfelder Str) - Haus der Jugend,,,['POI'],POINT(10.134563 53.575074),
Jugendclub sit.com(Tweeltenbek),,,['POI'],POINT(10.01662 53.677948),
Jugendhaus der ESA (Dorothea-Kasten-Str.),,,['POI'],POINT(10.02181 53.614153),
KG Alt-Barmbek (Wohldorfer Str.) - Jugendkeller,,,['POI'],POINT(10.04257 53.577287),
Kennedy-Haus (Kalischerstr) - Kinderzentrum,,,['POI'],POINT(9.98281 53.455375),
Kirchdorf-Süd (Krieterstr.) - Haus der Jugend,,,['POI'],POINT(10.01276 53.499289),
Kiwittsmoor (Tweeltenbek) - Haus der Jugend,,,['POI'],POINT(10.018707 53.677903),
(Eberhofstieg) - Haus der Jugend,,,['POI'],POINT(10.012621 53.652572),
Lattenkamp (Bebelallee) - Haus der Jugend,,,['POI'],POINT(9.993035 53.598518),
Lichtwarkhaus (Holzhude) - Jugendclub,,,['POI'],POINT(10.20885 53.487015),
Mümmelmannsberg (Kirchnerweg) - Haus der Jugend,,,['POI'],POINT(10.147895 53.531107),
Nettelnburg (Oberer Landweg) - Haus der Jugend,,,['POI'],POINT(10.185586 53.486422),
Neuwiedenthal (Lange Striepen) - Mädchenclub,,,['POI'],POINT(9.886877 53.474565),
Neuwiedenthal (Rehrstieg) - Haus der Jugend,,,['POI'],POINT(9.875688 53.47462),
Neuwiedenthal (Stubbenhof) - Stadtteilhaus,,,['POI'],POINT(9.877499 53.479917),
Osdorfer Born (Böttcherkamp) - Haus der Jugend,,,['POI'],POINT(9.855211 53.593105),
Poppenbüttel (In der alten Wache) - Gruppenhaus,,,['POI'],POINT(10.091894 53.652764),
Poppenbüttel (Tegelsbarg) - Haus der Jugend,,,['POI'],POINT(10.067513 53.652157),
Schreyerring - Madchentreff,,,['POI'],POINT(10.060544 53.610114),
Spiel-Werk-Stadt Schleemer Bach,,,['POI'],POINT(10.112582 53.536589),
St.Pauli (Auf dem Stintfang) - Haus der Jugend,,,['POI'],POINT(9.972077 53.546908),
Steilshoop (Gropiusring) - Haus der Jugend,,,['POI'],POINT(10.059452 53.613583),
Stellingen (Sportplatzring) - Haus der Jugend,,,['POI'],POINT(9.929995 53.594155),
Suckweg (Suckweg) - Kinder- und Jugendclub,,,['POI'],POINT(9.994428 53.658421),
Veddel (Uffelnsweg) - Haus der Jugend,,,['POI'],POINT(10.021769 53.52359),
Volksdorf (Ahrensburger Weg) - Haus der Jugend,,,['POI'],POINT(10.170922 53.653338),
Wilde Göre (Breite Straße) - Mädchentreff,,,['POI'],POINT(9.946109 53.546092),
(Rotenhäuser Damm) - Haus der Jugend,,,['POI'],POINT(9.9914 53.510026),
Öjendorf (Merkenstraße) - Haus der Jugend,,,['POI'],POINT(10.127711 53.542279),
Bundesamt für Seeschifffahrt und Hydrographie,,,['POI'],POINT(9.965579 53.547123),
Bundesanstalt für Landwirtschaft und Ernährung,,,['POI'],POINT(9.945647 53.560562),
Bundesanstalt für Wasserbau,,,['POI'],POINT(9.762132 53.581425),
Deutscher Wetterdienst,,,['POI'],POINT(9.966732 53.546745),
Eichdirektion Nord - Dienststelle Hamburg,,,['POI'],POINT(10.02364 53.550512),
"Institut für Holzforschung, Johann Heinrich von Thünen-Institut",,,['POI'],POINT(10.201642 53.504924),
"Johann Heinrich von Thünen Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",,,['POI'],POINT(9.9433 53.545953),
Seewetteramt,,,['POI'],POINT(9.966722 53.546952),
Senatskoordinatorin fuer die Gleichstellung behinderter Menschen,,,['POI'],POINT(10.035741 53.584462),
Suse-König-Kindergarten (Waldorfkindergarten),,,['POI'],POINT(9.853155 53.559281),
Waldorfkindergarten Altona Blücherstraße,,,['POI'],POINT(9.948244 53.550487),
Waldorfkindergarten Altona Große Rainstraße,,,['POI'],POINT(9.931446 53.552991),
Waldorfkindergarten Bergedorf,,,['POI'],POINT(10.198561 53.462489),
Waldorfkindergarten Bergedorf - Brookkehre,,,['POI'],POINT(10.220202 53.481517),
Waldorfkindergarten Blankenese,,,['POI'],POINT(9.826193 53.563424),
Waldorfkindergarten Eimsbüttel/Eppendorf,,,['POI'],POINT(9.972223 53.574321),
Waldorfkindergarten Farmsen,,,['POI'],POINT(10.127272 53.602908),
Waldorfkindergarten Hamburg Bergstedt,,,['POI'],POINT(10.136816 53.675258),
Waldorfkindergarten Hamburg-Mitte,,,['POI'],POINT(9.998057 53.566821),
Waldorfkindergarten Harburg,,,['POI'],POINT(9.889408 53.460933),
Waldorfkindergarten Kanzleistraße,,,['POI'],POINT(9.857953 53.556983),
Waldorfkindergarten Neugraben,,,['POI'],POINT(9.865629 53.465097),
Waldorfkindergarten Nienstedten,,,['POI'],POINT(9.857058 53.550044),
Waldorfkindergarten Schanzenviertel,,,['POI'],POINT(9.957649 53.566083),
Waldorfkindergarten Tonndorf,,,['POI'],POINT(10.105119 53.578971),
Waldorfkindergarten Volksdorf,,,['POI'],POINT(10.159074 53.654792),
Waldorfkindergarten Wilhelmsburg,,,['POI'],POINT(9.993481 53.514537),
Alt-Barmbek 2 - ev. Kita,,,['POI'],POINT(10.041306 53.584199),
Alt-Rahlstedt - ev. Kita,,,['POI'],POINT(10.151881 53.596788),
Am Kirchberg Wohldorf-Ohlstedt - ev. Kita,,,['POI'],POINT(10.13008 53.696671),
An der Christianskirche - ev. Kita,,,['POI'],POINT(9.932371 53.547737),
An der Osterkirche - ev. Kita,,,['POI'],POINT(9.931864 53.554884),
Ansgar-Gemeinde Langenhorn - ev. Kindergarten,,,['POI'],POINT(10.009505 53.653191),
Ansgar-Kindergarten Altona - ev. Kindergarten,,,['POI'],POINT(9.908413 53.549862),
Apostelkirche Eimsbüttel - ev. Kita,,,['POI'],POINT(9.947062 53.57526),
Arche Noah Billstedt- ev. Kita,,,['POI'],POINT(10.108213 53.558734),
Barmbek-Nord - ev. Kita,,,['POI'],POINT(10.04709 53.590321),
Bergstedt - ev. Kindergarten,,,['POI'],POINT(10.127573 53.671994),
Bethlehem-Gemeinde Eimsbüttel - ev. Kindergarten,,,['POI'],POINT(9.962538 53.576655),
Billrothstraße - ev. Kita,,,['POI'],POINT(9.946958 53.553687),
Binsenort - ev. Kindertagesheim,,,['POI'],POINT(9.865457 53.592654),
Blankenese - ev. Kindergarten,,,['POI'],POINT(9.813078 53.56107),
Borgfelde - ev. Kita,,,['POI'],POINT(10.027435 53.554577),
Bugenhagen - ev. Integrations-Kita Groß Flottbek,,,['POI'],POINT(9.868848 53.572422),
Bugenhagen Nettelnburg - ev. Kita,,,['POI'],POINT(10.185822 53.48136),
Bugenhagen Rönneburg - ev. Kita,,,['POI'],POINT(9.995854 53.439596),
Christophorus Am Poppenbüttler Stieg - ev. Integrations-Kita,,,['POI'],POINT(10.052079 53.643992),
Christus-Gemeinde Othmarschen - ev. Kindertagesheim,,,['POI'],POINT(9.891653 53.552864),
Christuskirche Eimsbüttel - ev. Kita,,,['POI'],POINT(9.958749 53.566658),
Christuskirche Wandsbek - ev. Kindergarten,,,['POI'],POINT(10.072975 53.572444),
Cornelius - ev. Kita,,,['POI'],POINT(9.83018 53.474181),
Der Gute Hirte Jenfeld - ev. Kindergarten,,,['POI'],POINT(10.121401 53.571191),
Eirene Langenhorn - ev. Kindergarten,,,['POI'],POINT(10.021333 53.648185),
Emmaus-Gemeinde Lurup - ev. Kindergarten,,,['POI'],POINT(9.8708 53.592463),
Epiphanien-Gemeinde Barmbek-Nord - ev. Kindertagesheim,,,['POI'],POINT(10.047124 53.591686),
Farmsen-Berne - ev.Kita,,,['POI'],POINT(10.112137 53.607597),
Franz-von-Assisi-Gemeinde Allermöhe - ev. Kindergarten,,,['POI'],POINT(10.127541 53.482527),
Friedenskirche Altona - ev Kindergarten,,,['POI'],POINT(9.961909 53.554924),
Friedenskirche Eilbek - ev. Kindergarten,,,['POI'],POINT(10.046018 53.565288),
Friedenskirche Jenfeld - ev. Kindergarten,,,['POI'],POINT(10.139328 53.572091),
Friedrich-Frank-Bogen - ev. Kita,,,['POI'],POINT(10.181185 53.489592),
Führungsakademie Blankenese - ev. Kindergarten,,,['POI'],POINT(9.830333 53.56061),
Georg-Raloff-Ring - ev. Kita,,,['POI'],POINT(10.055843 53.603992),
Gnadenkirche-Gemeinde Lohbrügge - ev. Kita,,,['POI'],POINT(10.19676 53.506016),
Grützmühlenweg - ev. Kita,,,['POI'],POINT(10.045147 53.644358),
Immanuel-Gemeinde Veddel - ev. Kindertagesheim,,,['POI'],POINT(10.01993 53.527999),
Johannes-Gemeinde Eidelstedt - ev. Kindergarten,,,['POI'],POINT(9.897803 53.61876),
Johannes-Gemeinde Rissen - Kindergarten,,,['POI'],POINT(9.762172 53.580275),
Jubilate - ev. Kita,,,['POI'],POINT(10.127258 53.539444),
Kirchwerder 1 - ev. Kita,,,['POI'],POINT(10.129938 53.446912),
Kirchwerder 2 - ev. Kindergarten,,,['POI'],POINT(10.19989 53.418868),
Kreuzkirche Alt-Barmbek 1 - ev. Kindergarten,,,['POI'],POINT(10.042887 53.577275),
Kreuzkirche Wandsbek - Kita,,,['POI'],POINT(10.087155 53.579657),
Langenfelde - ev. Kindergarten,,,['POI'],POINT(9.932312 53.579356),
Lemsahl-Mellingstedt - ev. Kindergarten,,,['POI'],POINT(10.107084 53.687523),
Lokstedt - ev. Kindergarten,,,['POI'],POINT(9.960161 53.596972),
Lucaskirche Sasel - ev.Kindergarten,,,['POI'],POINT(10.104768 53.644182),
Luther-Gemeinde Bahrenfeld - ev. Kindertagesheim,,,['POI'],POINT(9.904731 53.571041),
Luther-Gemeinde Eißendorf - ev. Kita,,,['POI'],POINT(9.952439 53.457778),
Maria-Magdalena-Gemeinde Osdorfer Born - ev. Kita,,,['POI'],POINT(9.849281 53.587352),
Maria-Magdalenen-Gemeinde,,,['POI'],POINT(10.056345 53.633756),
Marienkapelle Stellingen - ev. Kindergarten,,,['POI'],POINT(9.893232 53.606269),
Markus-Gemeinde Hohenhorst (Hegeneck) - ev. Kindergarten,,,['POI'],POINT(10.179884 53.589686),
Markus-Gemeinde Hohenhorst (Steglitzer Str) - ev. Kita,,,['POI'],POINT(10.144192 53.582252),
Martin-Luther-Gemeinde Alsterdorf - ev. Kindergarten,,,['POI'],POINT(10.010213 53.610065),
Martin-Luther-Gemeinde Iserbrook - ev. Kindergarten,,,['POI'],POINT(9.823739 53.576955),
Martin-Luther-Kindergarten - ev. Kita Christuskirche,,,['POI'],POINT(9.890033 53.615063),
Martin-Luther-King Kirche - ev. Kita,,,['POI'],POINT(10.047085 53.613917),
Martinskirche Rahlstedt - ev. Kindergarten,,,['POI'],POINT(10.16835 53.606279),
Meiendorf-Oldenfelde (Dreieckskoppel) - ev. Kita,,,['POI'],POINT(10.145877 53.628879),
Meiendorf-Oldenfelde (Kamminer Straße) - ev. Kindergarten,,,['POI'],POINT(10.141005 53.618053),
Meiendorf-Oldenfelde (Massower Weg) - ev. Kindergarten,,,['POI'],POINT(10.146397 53.610697),
Meiendorf-Oldenfelde (Wildschwanbrook) - ev. Kita,,,['POI'],POINT(10.169919 53.626957),
Melanchthon-Gemeinde Groß-Flottbek - ev. Kindertagesheim,,,['POI'],POINT(9.888221 53.567643),
Michaelis-Gemeinde Neugraben - ev. Kindergarten,,,['POI'],POINT(9.856944 53.471989),
Michaelis-Gemeinde Sülldorf - ev. Kindergarten,,,['POI'],POINT(9.7986 53.579255),
Nathanael-Gemeinde Horn - ev. Kita,,,['POI'],POINT(10.074718 53.546523),
Neu Allermöhe - ev. Kita,,,['POI'],POINT(10.177075 53.482642),
Niendorf-Nordwest - ev. Kindergarten,,,['POI'],POINT(9.946255 53.638406),
Niendorfer Markt - ev. Kindergarten,,,['POI'],POINT(9.951662 53.615352),
Nienstedten - ev. Kindertagesheim,,,['POI'],POINT(9.840451 53.556361),
Ohlsdorf - Kindertagesheim,,,['POI'],POINT(10.035454 53.614108),
Oster-Gemeinde Altona - ev. Kita,,,['POI'],POINT(9.931864 53.554884),
Oster-Gemeinde Bramfeld - ev. Kindergarten,,,['POI'],POINT(10.07343 53.610637),
Oster-Gemeinde Eilbek - ev. Kindergarten,,,['POI'],POINT(10.046018 53.565288),
Paul-Gerhardt-Gemeinde Winterhude - ev. Kita,,,['POI'],POINT(10.002842 53.600593),
Poppenbüttel (Harksheider Straße) - ev. Kindergarten,,,['POI'],POINT(10.066579 53.668474),
Poppenbüttel (Häherweg) - ev. Kita,,,['POI'],POINT(10.066902 53.651911),
Poppenbüttel (Poppenbüttler Markt) - ev. Kita,,,['POI'],POINT(10.08622 53.659123),
Reiherstieg-Gemeinde Wilhelmsburg (Georg-Wilhelm-Straße) - ev. Kita,,,['POI'],POINT(9.991498 53.503888),
Reiherstieg-Gemeinde Wilhelmsburg (Mannesallee) - ev. Kindertagesheim,,,['POI'],POINT(9.991619 53.514202),
Saseler Markt - ev. Kita,,,['POI'],POINT(10.113093 53.653683),
Schnelsen (Anna-Susanna-Stieg) - Kindertagesheim,,,['POI'],POINT(9.919742 53.642881),
Schnelsen (Kriegerdankweg) - Kindertagesheim,,,['POI'],POINT(9.914969 53.631937),
Seestraße - ev. Kita,,,['POI'],POINT(9.875221 53.566732),
Simon-Gemeinde Bramfeld - ev. Kindertagesheim,,,['POI'],POINT(10.112765 53.625732),
Spatzennest Jenfeld - ev. Kindergarten,,,['POI'],POINT(10.137309 53.572209),
St. Bethlehem-Gemeinde - Kita,,,['POI'],POINT(9.963192 53.576838),
St. Bonifatius-Gemeinde Barmbek - ev. Kita,,,['POI'],POINT(10.059829 53.588205),
St. Gabriel-Gemeinde - ev. Kita,,,['POI'],POINT(10.045461 53.603229),
- Kindertagesheim,,,['POI'],POINT(10.016187 53.556829),
St. Gertrud - ev. Kindergarten,,,['POI'],POINT(10.029285 53.567356),
St. Johannes-Gemeinde Volksdorf - ev. Kita,,,['POI'],POINT(10.156349 53.66135),
St. Johannis-Gemeinde - ev. Kindertagesheim,,,['POI'],POINT(9.99337 53.570976),
St. Martinus-Gemeinde - Kindertagesheim,,,['POI'],POINT(9.98265 53.598838),
St. Michael - Gemeinde Bergedorf - ev. Kita,,,['POI'],POINT(10.223612 53.48381),
St. Michaelis-Gemeinde Hamburg-Neustadt - ev. Kita,,,['POI'],POINT(9.977626 53.548759),
St. Nikolai-Gemeinde Altengamme - ev. Kindergarten,,,['POI'],POINT(10.270352 53.428652),
St. Pankratiuskirche Ochsenwerder - ev. Kindergarten,,,['POI'],POINT(10.081966 53.474035),
St. Pauli-Gemeinde - ev. Kindertagesheim,,,['POI'],POINT(10.008881 53.55549),
St. Pauli-Gemeinde St.Pauli - ev. Kita,,,['POI'],POINT(9.964561 53.554112),
St. Paulus-Gemeinde - ev. Kindergarten,,,['POI'],POINT(9.963896 53.465746),
St. Peter-Gemeinde - ev. Kindergarten,,,['POI'],POINT(9.977115 53.608381),
St. Petri und Paulus-Gemeinde - ev. Kindergarten,,,['POI'],POINT(10.211581 53.488749),
St. Petri-Gemeinde Altona - ev. Kindergarten,,,['POI'],POINT(9.937961 53.549436),
St. Petri-Gemeinde Hamburg-Mitte - ev. Kita,,,['POI'],POINT(9.997438 53.550123),
St. Petrus-Gemeinde Heimfeld - ev. Kita,,,['POI'],POINT(9.952606 53.461227),
St. Simeon-Gemeinde Alt-Osdorf - ev. Kindergarten,,,['POI'],POINT(9.844977 53.570679),
St. Stephan Gemeinde Wandsbek-Gartenstadt 1 - ev. Kindergarten,,,['POI'],POINT(10.084834 53.593992),
